timestamp_ms,temp_c,humidity_pct,pressure_hpa,label
482000,41.39,21.47,996.92,warm
226000,56.56,0.86,990.49,danger
360000,32.15,32.93,1012.34,warm
330000,20.6,50.99,1000.23,comfortable
496000,20.62,52.66,1003.73,comfortable
14000,29.88,34.59,1003.79,warm
292000,31.36,32.75,998.68,warm
292000,-0.97,27.86,1014.1,cold
68000,41.13,26.42,992.1,warm
194000,18.61,38.86,1014.77,comfortable
318000,7.28,32.87,985.93,cold
274000,7.07,29.6,996.32,cold
472000,13.85,46.05,998.93,cold
84000,19.75,93.35,998.94,humid
204000,19.86,53.44,1003.89,comfortable
268000,35.13,48.91,1019.49,warm
148000,18.41,34.73,1014.88,comfortable
280000,48.96,8.85,973.19,danger
448000,18.6,78.34,1007.65,humid
318000,48.31,16.0,988.54,danger
4000,28.77,44.86,1001.13,warm
124000,58.46,13.9,977.08,danger
46000,57.7,18.46,973.82,danger
266000,11.21,48.5,985.49,cold
176000,33.82,33.53,998.89,warm
470000,23.63,36.27,1014.17,comfortable
90000,56.58,17.63,976.58,danger
534000,19.08,31.74,1019.95,comfortable
10000,39.09,21.48,1005.17,warm
234000,23.04,53.3,1002.55,comfortable
22000,50.59,9.49,978.92,danger
146000,14.7,24.55,1000.59,cold
498000,20.98,43.01,1024.04,comfortable
386000,24.1,91.8,1010.25,humid
358000,18.01,87.17,1009.11,humid
142000,20.86,38.12,1014.37,comfortable
188000,20.11,30.37,1022.73,comfortable
494000,5.94,45.07,1008.96,cold
66000,20.59,55.82,1009.32,comfortable
400000,21.84,93.28,1005.35,humid
296000,42.63,32.53,1017.23,warm
290000,33.55,38.22,1003.91,warm
342000,14.39,38.37,1001.73,cold
232000,8.2,23.42,989.37,cold
572000,2.1,49.62,992.16,cold
88000,46.73,3.56,987.95,danger
0,24.89,94.9,1018.56,humid
270000,24.43,93.26,1009.05,humid
154000,22.63,43.14,1012.42,comfortable
168000,18.16,41.29,1015.86,comfortable
468000,-2.99,32.85,1000.63,cold
164000,23.7,53.41,1000.44,comfortable
314000,31.44,33.91,1015.4,warm
36000,18.12,82.83,997.14,humid
152000,0.38,32.4,989.29,cold
168000,20.17,93.26,1000.07,humid
78000,53.48,1.86,986.38,danger
272000,33.82,25.63,1002.1,warm
340000,1.24,38.87,985.47,cold
88000,-1.65,29.25,999.44,cold
438000,25.09,82.93,1014.13,humid
10000,22.68,93.59,996.18,humid
586000,23.49,86.8,997.17,humid
208000,38.75,44.8,997.06,warm
206000,55.58,4.82,978.76,danger
66000,21.34,80.52,1001.07,humid
570000,46.55,16.14,977.01,danger
208000,23.45,59.91,1007.08,comfortable
18000,-3.27,24.89,1012.96,cold
510000,49.08,0.13,978.36,danger
176000,12.01,27.9,988.32,cold
96000,22.97,97.05,1014.35,humid
62000,20.99,76.55,1001.87,humid
124000,21.96,33.51,1004.69,comfortable
562000,19.27,45.94,1015.04,comfortable
356000,9.68,45.81,988.67,cold
386000,48.15,3.73,986.33,danger
476000,18.12,34.98,1010.48,comfortable
446000,24.69,48.03,1016.59,comfortable
290000,19.87,51.3,1012.24,comfortable
396000,51.81,13.74,973.93,danger
146000,43.59,37.54,1015.1,warm
56000,55.0,2.78,983.92,danger
236000,21.02,35.95,1016.32,comfortable
532000,21.2,79.53,1016.52,humid
500000,22.56,44.08,1004.46,comfortable
488000,59.43,9.49,972.74,danger
244000,18.54,82.95,1011.48,humid
18000,21.15,34.19,1011.0,comfortable
298000,32.19,23.55,1014.08,warm
564000,8.6,24.52,989.6,cold
216000,11.06,24.69,1000.97,cold
510000,23.22,36.99,1011.75,comfortable
586000,44.59,43.45,1010.67,warm
178000,41.51,37.04,995.09,warm
374000,27.41,95.74,1013.65,humid
0,50.02,2.87,975.13,danger
514000,28.01,33.14,1019.17,warm
174000,59.33,9.34,975.41,danger
478000,10.28,22.07,990.95,cold
320000,44.2,40.05,994.86,warm
246000,2.19,25.7,1003.78,cold
362000,57.71,5.48,978.0,danger
288000,21.31,38.12,1012.7,comfortable
402000,33.71,21.89,1019.53,warm
396000,24.23,78.7,1004.8,humid
278000,-4.15,36.12,1000.29,cold
368000,53.35,10.8,991.05,danger
262000,7.21,39.66,1004.18,cold
478000,39.43,49.32,1013.38,warm
354000,24.95,48.33,1004.07,comfortable
492000,56.25,0.62,979.53,danger
194000,0.5,35.37,991.35,cold
80000,18.93,84.11,1003.5,humid
298000,21.76,79.41,1015.54,humid
44000,21.55,86.38,1012.69,humid
596000,-2.52,23.72,996.8,cold
584000,53.22,11.05,994.9,danger
14000,23.5,49.19,1002.85,comfortable
524000,5.08,34.33,996.82,cold
134000,-0.92,32.78,1002.8,cold
520000,25.97,76.9,1012.78,humid
114000,36.8,44.59,1004.94,warm
366000,-0.17,41.11,990.84,cold
270000,-2.94,46.29,1002.57,cold
58000,40.5,21.78,998.2,warm
310000,27.4,82.96,1014.56,humid
496000,27.58,96.11,997.86,humid
434000,26.54,75.31,999.3,humid
516000,18.47,47.59,1009.48,comfortable
550000,26.2,94.68,1004.68,humid
144000,30.02,31.93,1006.56,warm
406000,27.97,90.59,1011.12,humid
50000,25.41,78.39,1016.17,humid
284000,24.56,52.04,1021.57,comfortable
450000,37.39,31.75,991.66,warm
476000,20.45,83.52,998.86,humid
214000,25.31,90.51,1001.29,humid
442000,18.07,94.48,1016.71,humid
446000,46.44,7.7,975.71,danger
280000,29.56,23.03,1012.64,warm
462000,36.78,38.37,991.53,warm
2000,47.82,16.21,990.16,danger
452000,18.17,58.75,1014.89,comfortable
272000,24.5,95.23,1003.22,humid
456000,22.44,53.16,1021.85,comfortable
158000,46.75,13.04,987.5,danger
498000,49.97,8.31,970.51,danger
424000,19.4,31.67,1024.83,comfortable
158000,23.49,51.89,1009.13,comfortable
296000,21.07,31.64,1019.51,comfortable
428000,3.29,30.56,993.13,cold
6000,26.12,92.9,1019.99,humid
116000,24.74,80.17,1011.95,humid
142000,3.8,27.72,1010.92,cold
510000,21.36,94.3,1014.98,humid
510000,29.15,22.72,1007.36,warm
14000,20.3,77.66,995.64,humid
266000,20.43,55.14,1009.61,comfortable
416000,27.23,77.63,1012.03,humid
446000,-0.03,22.41,1012.95,cold
216000,40.35,21.58,1002.9,warm
136000,37.43,34.96,1004.32,warm
414000,34.63,22.83,1002.37,warm
562000,20.78,75.81,1014.8,humid
408000,30.35,25.68,1004.22,warm
576000,59.01,1.39,977.21,danger
94000,42.47,26.16,1012.55,warm
172000,33.8,31.74,1000.34,warm
0,23.42,53.37,1011.94,comfortable
120000,37.12,21.33,1019.96,warm
588000,13.0,37.86,1011.25,cold
456000,5.61,37.21,993.66,cold
430000,51.46,5.36,989.38,danger
350000,33.48,22.42,1018.16,warm
160000,56.33,1.75,970.18,danger
114000,21.98,53.98,1007.47,comfortable
74000,3.64,43.22,1004.93,cold
260000,59.11,10.22,972.54,danger
306000,21.21,77.97,995.88,humid
340000,59.16,7.86,977.1,danger
344000,19.79,33.58,1014.75,comfortable
300000,39.35,43.84,997.98,warm
250000,21.46,54.04,1001.03,comfortable
558000,26.75,77.53,996.84,humid
460000,44.99,47.92,1018.35,warm
514000,4.5,35.02,1001.96,cold
226000,5.99,34.47,987.9,cold
180000,19.07,49.11,1007.11,comfortable
500000,51.94,5.0,991.06,danger
362000,24.25,36.53,1022.97,comfortable
550000,5.61,24.5,1000.03,cold
260000,20.22,85.24,1009.06,humid
372000,0.16,46.64,995.03,cold
228000,33.83,21.16,1015.05,warm
502000,24.07,34.52,1004.99,comfortable
138000,21.06,56.95,1010.2,comfortable
406000,8.02,34.58,1007.6,cold
262000,24.48,53.16,1001.27,comfortable
0,35.96,36.99,1010.16,warm
458000,54.74,18.17,970.75,danger
52000,30.73,34.1,1000.73,warm
528000,59.29,12.78,974.37,danger
426000,24.74,89.17,1019.28,humid
398000,30.85,31.92,1011.66,warm
354000,47.1,11.48,974.88,danger
464000,1.9,44.8,1011.63,cold
128000,44.19,37.31,1013.74,warm
390000,34.97,24.67,1005.69,warm
388000,53.87,4.39,978.98,danger
76000,43.23,25.28,1014.45,warm
242000,40.74,33.97,1005.57,warm
328000,21.88,47.34,1022.97,comfortable
56000,19.08,48.99,1013.89,comfortable
432000,30.35,36.37,1000.11,warm
386000,23.82,39.49,1001.95,comfortable
254000,49.48,13.26,988.54,danger
322000,50.58,14.07,983.55,danger
90000,25.83,98.41,1011.8,humid
320000,59.83,19.34,976.07,danger
338000,24.67,45.25,1015.5,comfortable
334000,23.66,58.22,1000.78,comfortable
104000,5.0,43.11,1004.25,cold
346000,24.55,34.02,1021.24,comfortable
436000,32.6,46.97,1009.75,warm
26000,58.46,7.73,972.84,danger
400000,46.22,5.9,989.95,danger
24000,20.5,93.29,1008.65,humid
382000,38.96,45.12,1017.39,warm
106000,18.81,93.79,1003.22,humid
146000,19.64,39.43,1017.52,comfortable
104000,50.33,18.89,974.67,danger
574000,44.84,34.07,1010.58,warm
300000,14.04,36.02,1001.3,cold
114000,0.74,28.28,988.04,cold
484000,7.65,41.84,1002.25,cold
468000,24.53,30.32,1018.14,comfortable
264000,10.53,22.82,1005.71,cold
428000,23.01,40.02,1003.17,comfortable
324000,19.61,58.38,1001.18,comfortable
264000,22.07,50.94,1002.79,comfortable
222000,56.62,3.45,989.95,danger
444000,22.64,34.61,1007.37,comfortable
54000,55.41,16.57,974.41,danger
68000,20.72,98.65,1004.17,humid
370000,22.63,42.55,1009.04,comfortable
82000,23.83,58.77,1020.02,comfortable
184000,6.08,41.63,986.53,cold
216000,18.67,33.19,1010.96,comfortable
76000,19.59,32.53,1019.34,comfortable
536000,41.93,41.66,993.98,warm
188000,26.47,86.17,1013.51,humid
284000,57.99,2.71,984.21,danger
482000,55.0,10.58,977.87,danger
366000,42.34,49.81,998.64,warm
336000,28.39,25.65,991.52,warm
580000,2.23,37.76,1013.46,cold
94000,19.87,90.42,1009.74,humid
48000,23.45,55.46,1024.45,comfortable
218000,19.66,97.5,997.52,humid
584000,21.1,88.9,1015.15,humid
136000,18.22,40.01,1007.41,comfortable
568000,8.5,21.42,993.56,cold
308000,52.5,16.56,992.31,danger
132000,44.2,25.11,992.43,warm
410000,41.16,28.58,1019.6,warm
500000,14.75,21.69,1014.79,cold
230000,57.65,10.97,985.49,danger
166000,35.97,38.99,998.04,warm
268000,9.23,42.46,1013.74,cold
234000,9.5,47.89,991.8,cold
270000,59.65,7.85,971.76,danger
308000,32.82,46.23,1018.31,warm
528000,24.45,49.47,1002.62,comfortable
150000,19.97,34.43,1009.81,comfortable
28000,26.61,81.69,1002.3,humid
464000,24.76,41.64,1009.9,comfortable
288000,28.34,49.46,995.56,warm
190000,35.45,31.36,1010.44,warm
22000,3.82,36.0,1014.24,cold
352000,21.05,42.84,1015.48,comfortable
36000,23.79,38.91,1003.1,comfortable
220000,58.15,5.28,983.01,danger
42000,49.89,17.34,970.35,danger
82000,42.39,29.61,997.22,warm
294000,58.27,5.3,991.93,danger
558000,-4.38,40.82,995.24,cold
590000,31.27,39.14,998.85,warm
122000,21.3,33.59,1022.16,comfortable
120000,48.98,6.31,993.98,danger
544000,18.37,44.48,1024.48,comfortable
16000,48.79,10.94,981.22,danger
544000,0.59,29.16,996.96,cold
440000,27.99,81.58,1008.02,humid
412000,55.33,14.24,992.98,danger
556000,24.13,55.51,1015.22,comfortable
72000,18.91,32.85,1016.88,comfortable
124000,14.81,31.78,987.71,cold
302000,53.16,13.38,971.71,danger
378000,19.27,81.92,1007.46,humid
154000,23.14,89.66,1017.88,humid
276000,-0.09,31.05,985.37,cold
382000,19.69,49.44,1010.35,comfortable
38000,23.56,80.63,1002.78,humid
312000,43.48,35.61,996.74,warm
150000,10.97,36.97,986.51,cold
320000,7.29,40.95,1003.53,cold
304000,52.31,10.94,986.4,danger
256000,-4.63,21.16,1009.87,cold
224000,36.04,37.37,1013.16,warm
450000,2.88,49.58,997.67,cold
32000,10.21,27.94,992.1,cold
228000,19.24,30.87,1019.69,comfortable
234000,42.38,20.8,1007.14,warm
456000,59.1,15.97,975.92,danger
138000,27.91,85.76,1006.03,humid
8000,8.5,38.2,1009.17,cold
468000,50.06,10.19,984.4,danger
178000,21.51,55.52,1013.52,comfortable
496000,-2.07,22.67,1004.94,cold
490000,22.18,88.35,1006.77,humid
466000,52.58,10.21,979.3,danger
306000,14.4,37.63,1013.5,cold
396000,42.63,37.02,1018.82,warm
22000,24.49,42.51,1016.35,comfortable
192000,38.86,22.84,995.76,warm
568000,22.0,57.52,1004.92,comfortable
180000,-0.44,23.46,1013.77,cold
60000,47.49,10.63,994.41,danger
406000,48.49,6.12,976.83,danger
178000,3.93,47.89,1003.26,cold
502000,-4.68,45.61,997.6,cold
318000,23.38,49.09,1011.52,comfortable
590000,1.85,49.74,989.98,cold
578000,24.1,85.4,1002.31,humid
514000,18.74,44.71,1021.96,comfortable
70000,31.52,22.97,1004.43,warm
414000,54.81,14.56,979.39,danger
278000,18.46,84.04,1009.91,humid
430000,29.18,43.87,1013.11,warm
230000,23.59,90.18,1000.8,humid
336000,4.45,41.7,1004.65,cold
232000,56.22,5.01,993.37,danger
322000,3.35,49.6,1005.35,cold
404000,19.49,97.0,995.02,humid
442000,29.9,34.49,996.6,warm
44000,24.79,39.85,1024.64,comfortable
112000,41.22,42.63,1017.9,warm
142000,54.55,2.9,981.96,danger
80000,32.5,45.81,1014.62,warm
262000,40.24,34.9,1015.85,warm
346000,43.91,44.27,993.85,warm
434000,18.87,52.28,1013.41,comfortable
22000,20.47,96.34,1018.42,humid
8000,59.1,7.49,988.65,danger
222000,26.73,81.12,998.35,humid
516000,55.89,9.02,971.12,danger
186000,20.67,50.58,1008.13,comfortable
216000,19.84,79.48,1007.65,humid
340000,24.21,98.68,1005.98,humid
192000,8.12,22.03,1001.57,cold
192000,24.27,77.01,996.87,humid
306000,21.88,35.19,1012.0,comfortable
198000,52.02,3.61,987.2,danger
594000,51.6,17.69,982.35,danger
378000,-1.99,28.77,997.07,cold
560000,40.78,32.65,995.09,warm
206000,-1.89,25.58,1009.87,cold
116000,58.31,2.12,993.9,danger
374000,40.96,29.05,1005.16,warm
518000,41.17,31.35,1017.66,warm
402000,3.93,42.7,1005.02,cold
424000,38.53,45.26,1019.4,warm
66000,-1.38,47.86,994.67,cold
420000,25.04,83.44,1018.98,humid
542000,48.85,14.14,976.97,danger
380000,-3.23,49.16,1008.03,cold
232000,23.31,34.29,1014.05,comfortable
280000,-0.53,28.91,1000.22,cold
362000,18.94,81.18,1012.63,humid
460000,-4.56,37.41,987.47,cold
238000,22.39,57.32,1023.88,comfortable
112000,-0.52,22.94,1003.19,cold
70000,-3.1,35.95,1013.71,cold
138000,31.53,34.81,1004.83,warm
536000,18.81,41.0,1002.5,comfortable
110000,14.98,45.71,1001.13,cold
70000,22.6,91.95,1003.78,humid
444000,-4.72,32.1,991.85,cold
532000,5.05,27.9,1011.85,cold
92000,20.71,58.38,1000.11,comfortable
180000,46.54,19.59,972.11,danger
182000,18.75,96.99,1012.47,humid
552000,14.53,46.16,999.16,cold
346000,2.38,45.27,1009.8,cold
598000,48.69,2.05,989.26,danger
8000,18.66,55.73,1024.08,comfortable
206000,23.96,93.26,1017.68,humid
202000,49.42,7.14,987.85,danger
526000,19.01,49.13,1014.25,comfortable
266000,54.11,10.92,981.85,danger
484000,55.14,0.67,991.95,danger
286000,39.27,36.93,996.02,warm
204000,18.61,98.03,1008.09,humid
354000,22.01,83.75,1017.73,humid
474000,-4.55,31.09,991.28,cold
278000,52.18,16.43,990.29,danger
8000,44.31,20.8,1014.36,warm
548000,23.06,91.9,1003.06,humid
26000,44.74,31.56,1012.42,warm
298000,18.15,48.49,1021.03,comfortable
548000,36.57,35.59,1009.15,warm
100000,19.4,48.48,1010.03,comfortable
428000,52.03,15.36,976.43,danger
252000,2.04,41.16,1012.4,cold
466000,3.43,24.16,1003.9,cold
430000,19.55,92.95,1013.88,humid
340000,42.88,22.9,999.17,warm
142000,26.0,98.14,995.91,humid
106000,10.12,43.98,1008.71,cold
198000,32.78,31.67,997.94,warm
422000,35.19,49.28,1001.48,warm
40000,29.65,20.03,998.74,warm
38000,22.42,58.47,1001.02,comfortable
168000,1.67,35.79,1009.47,cold
70000,19.33,48.43,1002.73,comfortable
4000,21.88,80.88,1001.4,humid
454000,2.56,25.94,995.28,cold
288000,47.26,9.61,988.26,danger
214000,33.43,40.07,997.94,warm
40000,23.12,84.44,995.31,humid
474000,35.22,35.47,996.48,warm
316000,12.0,21.76,998.91,cold
324000,21.18,78.42,995.17,humid
490000,24.07,43.45,1022.24,comfortable
454000,23.88,79.68,998.84,humid
368000,7.37,26.13,985.12,cold
378000,35.76,21.35,1001.85,warm
308000,18.76,32.75,1017.08,comfortable
122000,27.19,85.61,1003.66,humid
506000,11.85,36.45,1007.34,cold
50000,-3.56,31.56,1006.77,cold
170000,1.61,25.1,996.5,cold
538000,29.58,25.07,1014.82,warm
452000,49.79,10.38,974.67,danger
34000,18.45,50.57,1008.66,comfortable
254000,19.01,55.48,1001.64,comfortable
54000,19.37,95.63,1016.22,humid
160000,19.17,80.33,1002.17,humid
538000,52.54,9.19,975.89,danger
380000,24.56,51.06,1005.41,comfortable
478000,18.11,82.73,1002.59,humid
184000,25.4,95.41,1019.35,humid
526000,50.81,7.93,994.23,danger
102000,48.94,19.18,973.75,danger
12000,-3.52,41.41,1001.68,cold
360000,24.24,42.26,1006.36,comfortable
2000,32.41,36.53,1018.82,warm
392000,31.72,36.05,995.66,warm
228000,57.93,11.3,970.08,danger
110000,47.16,11.87,971.77,danger
74000,49.03,12.98,991.7,danger
434000,41.44,36.3,1008.19,warm
338000,18.36,89.5,1019.17,humid
352000,37.26,39.55,1011.85,warm
314000,22.62,43.76,1023.26,comfortable
590000,22.73,98.19,1019.94,humid
32000,21.88,41.38,1018.75,comfortable
344000,18.2,92.06,1008.81,humid
492000,40.73,47.37,1012.32,warm
116000,0.01,32.43,993.19,cold
52000,58.39,10.73,985.08,danger
238000,27.23,81.55,1016.26,humid
236000,59.09,1.75,991.34,danger
118000,23.25,81.48,1011.67,humid
418000,57.17,10.37,974.09,danger
566000,19.75,41.96,1011.69,comfortable
394000,1.7,21.3,997.21,cold
450000,24.47,40.95,1000.45,comfortable
52000,21.27,54.13,1019.84,comfortable
274000,34.94,37.83,1017.7,warm
514000,52.13,1.42,984.6,danger
458000,18.74,39.33,1006.34,comfortable
74000,21.33,51.77,1017.83,comfortable
298000,13.5,30.36,993.82,cold
290000,23.88,90.35,1003.42,humid
338000,34.8,30.32,1016.02,warm
156000,49.89,9.87,977.23,danger
544000,47.56,19.91,986.2,danger
174000,-1.23,37.52,1009.08,cold
356000,56.61,3.12,992.41,danger
78000,9.67,45.33,1007.68,cold
432000,51.99,11.79,983.37,danger
36000,50.49,13.21,994.4,danger
516000,20.48,88.57,1010.57,humid
100000,50.16,8.51,978.51,danger
478000,49.96,15.91,977.54,danger
400000,11.85,48.47,997.34,cold
320000,18.75,47.17,1017.79,comfortable
112000,26.7,89.82,1009.01,humid
572000,18.61,90.08,1004.76,humid
442000,-2.83,22.01,1013.79,cold
140000,51.04,19.08,994.96,danger
554000,-1.27,38.06,1009.54,cold
26000,19.39,91.76,1010.42,humid
304000,18.98,51.29,1006.06,comfortable
346000,57.45,3.5,974.14,danger
418000,31.27,41.24,998.52,warm
470000,22.72,78.18,1014.88,humid
242000,53.21,3.87,983.77,danger
206000,24.78,33.32,1021.86,comfortable
572000,34.77,49.44,999.91,warm
256000,55.93,9.6,991.0,danger
486000,19.69,82.2,1000.63,humid
106000,22.65,47.17,1005.94,comfortable
302000,24.27,56.52,1008.06,comfortable
206000,30.59,27.72,1014.43,warm
508000,54.45,11.62,983.2,danger
414000,22.74,55.12,1004.32,comfortable
434000,49.92,17.3,970.35,danger
444000,19.61,93.24,997.74,humid
16000,18.9,37.99,1018.31,comfortable
228000,18.28,85.83,1002.49,humid
286000,53.15,18.49,975.86,danger
320000,22.14,98.57,1006.28,humid
304000,32.68,28.53,997.64,warm
506000,19.73,57.21,1022.81,comfortable
592000,-4.22,27.73,1009.59,cold
216000,52.15,3.23,993.5,danger
560000,2.84,45.43,1009.02,cold
454000,50.59,9.59,973.45,danger
46000,7.04,25.79,987.91,cold
90000,32.17,27.94,1001.76,warm
172000,50.87,4.4,992.74,danger
524000,20.17,55.31,1019.57,comfortable
300000,23.78,31.27,1006.51,comfortable
344000,35.55,32.15,1012.8,warm
80000,-4.36,46.87,1014.93,cold
568000,59.64,18.38,991.61,danger
420000,53.95,6.43,979.28,danger
500000,30.45,44.02,1009.21,warm
56000,21.93,89.46,1007.66,humid
376000,36.17,47.09,1007.48,warm
312000,49.66,5.86,993.81,danger
542000,24.51,89.27,998.51,humid
292000,20.32,59.41,1008.33,comfortable
204000,30.19,42.67,1010.33,warm
108000,26.82,89.75,1007.39,humid
410000,48.2,1.91,984.89,danger
118000,0.26,21.27,1000.82,cold
326000,38.63,21.2,996.33,warm
372000,20.62,44.22,1020.33,comfortable
494000,25.98,94.25,1019.94,humid
48000,55.36,4.15,975.46,danger
16000,3.18,30.25,994.89,cold
286000,22.0,35.79,1000.03,comfortable
302000,-4.76,43.16,999.98,cold
162000,19.03,77.73,1016.66,humid
394000,24.12,48.78,1004.14,comfortable
566000,-1.37,20.26,1002.48,cold
558000,23.96,40.22,1014.52,comfortable
586000,18.69,47.95,1002.47,comfortable
328000,46.82,2.38,988.62,danger
200000,29.06,26.44,1017.4,warm
244000,18.59,30.16,1000.9,comfortable
14000,49.45,17.62,971.54,danger
404000,21.51,57.63,1022.25,comfortable
470000,10.66,40.69,997.86,cold
492000,22.22,41.78,1009.88,comfortable
444000,53.54,17.74,985.34,danger
416000,59.1,18.31,991.88,danger
506000,27.13,86.74,1007.98,humid
168000,30.6,47.8,1008.19,warm
244000,57.91,6.3,985.46,danger
508000,1.48,32.79,998.59,cold
438000,20.78,54.82,1006.83,comfortable
82000,6.4,33.03,989.81,cold
2000,21.07,34.04,1019.04,comfortable
224000,20.14,32.71,1020.37,comfortable
196000,-3.7,27.76,1009.58,cold
462000,54.69,12.54,992.55,danger
102000,25.24,77.34,997.9,humid
234000,57.23,9.06,989.7,danger
182000,54.4,8.46,971.63,danger
306000,56.52,8.97,971.3,danger
282000,39.35,44.33,992.93,warm
472000,21.22,97.9,1000.71,humid
112000,48.22,19.78,970.76,danger
126000,5.54,32.75,1002.77,cold
344000,55.53,8.39,982.8,danger
114000,51.84,18.94,981.63,danger
262000,58.7,7.1,993.49,danger
34000,30.34,36.92,1018.68,warm
96000,3.25,43.1,1002.49,cold
218000,12.86,23.12,1004.27,cold
164000,51.96,11.62,985.39,danger
144000,26.87,94.58,1016.38,humid
54000,4.63,29.84,1005.76,cold
64000,4.01,49.72,1002.59,cold
212000,50.64,9.91,983.84,danger
96000,49.46,17.51,974.89,danger
522000,46.4,5.6,980.37,danger
108000,50.45,1.38,991.15,danger
366000,49.17,6.19,981.79,danger
390000,10.08,21.19,1012.4,cold
90000,7.53,47.88,1002.15,cold
224000,24.94,92.07,1007.78,humid
512000,28.9,26.78,994.23,warm
162000,7.73,49.03,992.05,cold
554000,34.25,49.84,1003.42,warm
418000,23.68,77.29,1001.95,humid
132000,48.96,9.96,980.57,danger
566000,24.06,77.26,1013.06,humid
448000,35.2,30.85,1004.87,warm
318000,22.58,82.49,1014.8,humid
480000,34.01,27.09,997.37,warm
588000,23.63,86.69,996.11,humid
296000,-4.64,31.64,994.59,cold
372000,59.44,10.79,977.58,danger
368000,44.63,48.76,993.54,warm
190000,22.41,43.63,1013.24,comfortable
240000,20.88,78.89,1016.52,humid
526000,30.86,29.62,992.7,warm
128000,49.37,6.9,987.15,danger
284000,3.28,31.07,995.19,cold
526000,-3.19,46.59,992.38,cold
582000,12.05,42.68,996.44,cold
276000,21.72,93.65,995.18,humid
412000,18.92,39.43,1017.33,comfortable
184000,41.49,36.63,1018.48,warm
388000,4.51,28.97,993.86,cold
540000,12.19,33.87,1003.43,cold
194000,28.04,24.98,995.26,warm
332000,9.6,42.55,986.24,cold
352000,55.86,12.98,988.09,danger
82000,46.42,3.71,990.7,danger
256000,26.13,91.53,1018.11,humid
84000,-1.91,43.01,991.07,cold
24000,9.86,25.34,997.51,cold
120000,24.53,89.35,1002.95,humid
250000,-4.08,27.6,989.53,cold
166000,9.98,24.26,995.15,cold
196000,18.83,43.76,1016.34,comfortable
408000,-2.68,33.08,985.95,cold
212000,43.67,37.92,1018.94,warm
404000,41.56,49.06,1000.56,warm
342000,22.58,91.13,1006.18,humid
312000,24.61,76.69,1018.44,humid
58000,26.93,84.07,1000.58,humid
358000,-0.7,39.45,1012.79,cold
400000,23.44,52.1,1018.46,comfortable
268000,22.14,31.2,1001.51,comfortable
302000,22.31,89.36,1008.98,humid
80000,21.06,34.12,1018.49,comfortable
234000,23.97,91.16,1014.67,humid
460000,18.98,50.63,1015.27,comfortable
156000,37.04,45.98,1019.84,warm
576000,21.67,35.75,1004.07,comfortable
236000,28.68,42.3,1019.82,warm
182000,40.76,39.76,991.74,warm
584000,42.88,39.45,996.5,warm
524000,19.01,76.72,1017.61,humid
372000,18.24,92.45,1011.91,humid
94000,7.83,49.83,997.13,cold
504000,19.48,81.5,1003.6,humid
334000,50.72,13.9,984.72,danger
440000,39.28,41.15,990.73,warm
128000,22.44,49.74,1008.55,comfortable
28000,21.1,40.99,1007.21,comfortable
560000,24.14,90.95,1014.14,humid
328000,22.15,89.42,1013.78,humid
384000,32.92,23.53,997.4,warm
158000,31.18,37.68,1016.19,warm
374000,18.66,36.77,1007.96,comfortable
326000,-1.93,22.78,1000.5,cold
432000,18.92,39.42,1022.01,comfortable
382000,8.48,41.25,1011.79,cold
352000,20.75,95.81,1015.67,humid
556000,1.03,24.01,1007.37,cold
74000,30.05,32.68,1012.44,warm
238000,14.06,29.44,991.45,cold
590000,24.32,38.34,1022.03,comfortable
232000,20.83,78.83,1010.5,humid
150000,58.3,4.05,971.05,danger
310000,39.47,20.72,1002.06,warm
592000,50.35,2.35,981.97,danger
430000,5.44,28.62,999.83,cold
538000,18.15,46.19,1005.11,comfortable
190000,23.8,76.14,1018.17,humid
402000,24.8,56.59,1007.93,comfortable
322000,24.41,34.35,1003.76,comfortable
258000,3.78,39.61,1003.94,cold
202000,35.79,36.88,994.2,warm
204000,11.98,46.84,1013.51,cold
458000,24.97,86.6,1007.11,humid
530000,42.63,40.19,992.14,warm
426000,46.86,10.01,973.77,danger
242000,24.79,82.98,1003.56,humid
250000,25.39,79.63,1008.22,humid
422000,47.93,16.55,971.31,danger
408000,21.79,97.28,1012.95,humid
410000,19.61,54.0,1003.59,comfortable
68000,21.29,33.96,1001.22,comfortable
350000,-0.61,21.09,1003.6,cold
416000,44.98,46.02,1016.27,warm
550000,51.77,11.11,986.36,danger
380000,49.1,2.02,975.03,danger
182000,22.87,33.66,1022.42,comfortable
326000,49.48,11.72,994.47,danger
594000,4.89,25.68,985.96,cold
528000,30.5,39.6,993.6,warm
338000,54.83,3.62,980.8,danger
352000,4.28,36.69,1005.9,cold
482000,23.58,46.68,1019.9,comfortable
26000,23.76,41.03,1024.61,comfortable
30000,44.2,35.66,998.18,warm
0,7.21,42.41,1002.89,cold
174000,28.85,29.88,1006.71,warm
194000,46.66,9.06,984.73,danger
332000,23.81,49.48,1004.71,comfortable
480000,0.7,25.11,1006.5,cold
40000,23.31,57.49,1019.43,comfortable
92000,1.52,22.83,986.47,cold
508000,23.18,75.9,1002.31,humid
462000,5.3,31.3,999.9,cold
134000,47.8,3.16,990.39,danger
524000,41.99,25.48,996.35,warm
520000,52.58,10.48,980.52,danger
172000,-2.46,44.55,1008.18,cold
114000,24.98,78.64,1007.02,humid
378000,19.84,46.97,1015.02,comfortable
150000,21.55,96.76,1005.61,humid
